2.765	0.966	15.448	1.646	0.823	14.774
2.761	0.964	15.454	1.656	0.827	14.785
2.760	0.966	15.494	1.653	0.821	14.827
2.760	0.961	15.488	1.650	0.826	14.781
2.755	0.958	15.492	1.650	0.827	14.801
2.763	0.974	15.579	1.649	0.826	14.812
2.755	0.958	15.597	1.649	0.827	14.812
2.751	0.954	15.603	1.649	0.830	14.809
2.750	0.955	15.602	1.651	0.833	14.783
2.750	0.956	15.605	1.655	0.839	14.798
2.736	0.949	15.528	1.657	0.840	14.775
2.736	0.970	15.534	1.657	0.842	14.764
2.750	0.973	15.607	1.658	0.841	14.780
2.763	0.958	15.654	1.656	0.834	14.780
2.772	0.946	15.648	1.657	0.833	14.797
2.773	0.932	15.611	1.658	0.832	14.777
2.778	0.902	15.551	1.656	0.829	14.782
2.787	0.892	15.550	1.656	0.831	14.796
2.796	0.891	15.552	1.659	0.822	14.785
2.800	0.885	15.563	1.665	0.820	14.820
2.795	0.879	15.530	1.669	0.818	14.776
2.795	0.869	15.526	1.662	0.814	14.773
2.797	0.847	15.497	1.669	0.818	14.784
2.794	0.839	15.487	1.689	0.813	14.788
2.794	0.820	15.415	1.701	0.820	14.883
2.795	0.803	15.421	1.704	0.812	14.875
2.798	0.798	15.441	1.702	0.812	14.848
2.797	0.790	15.445	1.695	0.806	14.809
2.795	0.785	15.433	1.683	0.804	14.755
2.792	0.749	15.393	1.689	0.808	14.796
2.787	0.721	15.334	1.692	0.805	14.795
2.778	0.704	15.315	1.691	0.814	14.790
2.781	0.681	15.336	1.691	0.821	14.699
2.781	0.661	15.342	1.642	0.856	14.695
2.795	0.635	15.297	1.609	0.897	14.740
2.812	0.630	15.250	1.620	0.899	14.836
2.824	0.614	15.195	1.637	0.888	14.846
2.840	0.604	15.237	1.671	0.859	14.850
2.844	0.600	15.204	1.693	0.841	14.860
2.843	0.584	15.175	1.736	0.841	14.914
2.838	0.562	15.165	1.783	0.826	14.908
2.833	0.544	15.180	1.825	0.799	14.957
2.825	0.522	15.162	1.879	0.752	14.979
2.810	0.516	15.132	1.897	0.727	14.838
2.794	0.476	15.034	1.906	0.698	14.870
2.787	0.460	15.094	1.911	0.697	14.885
2.758	0.432	15.077	1.936	0.680	14.851
2.741	0.414	15.052	1.961	0.670	14.875
2.724	0.380	15.033	1.988	0.656	14.932
2.710	0.366	15.028	2.023	0.659	14.985
2.691	0.361	15.087	2.045	0.657	14.977
2.681	0.354	15.084	2.072	0.659	14.918
2.674	0.353	15.117	2.088	0.650	14.928
2.670	0.350	15.121	2.106	0.627	14.971
2.659	0.348	15.097	2.124	0.619	14.976
2.667	0.330	15.053	2.146	0.599	14.980
2.666	0.323	15.008	2.168	0.588	14.966
2.661	0.327	15.024	2.181	0.574	15.002
2.669	0.316	15.025	2.208	0.558	15.037
2.670	0.322	14.998	2.218	0.571	14.928
2.666	0.321	14.995	2.227	0.560	15.031
2.670	0.324	15.013	2.232	0.585	14.919
2.678	0.331	15.035	2.241	0.610	14.925
2.682	0.347	15.055	2.255	0.589	15.021
2.675	0.363	15.063	2.255	0.589	15.023
2.679	0.408	15.132	2.249	0.588	14.981
2.671	0.413	15.140	2.256	0.589	15.027
2.663	0.408	15.134	2.256	0.589	15.027
2.667	0.403	15.144	2.264	0.482	15.118
2.665	0.400	15.135	2.260	0.481	15.093
2.657	0.388	15.122	2.262	0.494	15.153
2.651	0.389	15.107	2.259	0.494	15.145
2.646	0.404	15.121	2.258	0.515	15.112
2.639	0.398	15.142	2.254	0.498	15.177
2.621	0.386	15.016	2.240	0.495	15.078
2.608	0.381	15.037	2.240	0.495	15.078
2.599	0.396	15.105	2.240	0.495	15.078
2.592	0.397	15.128	2.240	0.495	15.078
2.587	0.395	15.148	2.240	0.495	15.078
2.583	0.398	15.162	2.240	0.495	15.078
2.587	0.371	15.155	2.240	0.495	15.078
2.587	0.358	15.168	2.240	0.495	15.078
2.568	0.352	15.169	2.240	0.495	15.078
2.563	0.324	15.145	2.200	0.486	14.810
2.563	0.310	15.178	2.199	0.486	14.801
2.559	0.307	15.134	2.179	0.481	14.669
2.560	0.302	15.162	2.174	0.480	14.633
2.569	0.311	15.188	2.174	0.480	14.633
2.576	0.325	15.227	2.174	0.480	14.633
2.579	0.363	15.220	2.174	0.480	14.633
2.585	0.367	15.258	2.174	0.480	14.633
2.582	0.367	15.257	2.071	0.457	13.941
2.591	0.373	15.222	1.969	0.462	15.075
2.596	0.377	15.262	1.969	0.462	15.075
2.597	0.389	15.217	1.960	0.493	15.199
2.598	0.400	15.171	1.960	0.493	15.199
2.595	0.420	15.262	1.960	0.493	15.199
2.599	0.437	15.282	1.960	0.493	15.199
2.611	0.458	15.266	1.960	0.493	15.199
2.612	0.486	15.263	1.960	0.493	15.199
2.618	0.499	15.210	1.892	0.476	14.671
2.628	0.521	15.222	1.888	0.475	14.642
2.627	0.531	15.205	1.888	0.475	14.642
2.628	0.548	15.231	1.888	0.475	14.642
2.631	0.547	15.231	1.888	0.475	14.642
2.636	0.549	15.225	1.861	0.468	14.431
2.632	0.553	15.216	1.801	0.628	15.200
2.632	0.558	15.234	1.793	0.635	15.161
2.633	0.558	15.228	1.787	0.662	15.159
2.633	0.550	15.210	1.790	0.687	15.211
2.632	0.558	15.227	1.792	0.700	15.227
2.632	0.561	15.232	1.787	0.707	15.262
2.632	0.554	15.218	1.792	0.712	15.302
2.631	0.555	15.221	1.777	0.731	15.344
2.634	0.554	15.223	1.777	0.730	15.339
2.634	0.553	15.223	1.779	0.731	15.362
2.635	0.553	15.278	1.780	0.769	15.350
2.638	0.559	15.248	1.758	0.759	15.155
2.636	0.556	15.241	1.749	0.817	15.365
2.633	0.553	15.220	1.753	0.833	15.319
2.634	0.555	15.230	1.750	0.832	15.293
2.626	0.555	15.213	1.752	0.833	15.315
2.620	0.554	15.228	1.743	0.886	15.405
2.620	0.555	15.232	1.739	0.892	15.422
2.620	0.551	15.278	1.739	0.890	15.413
2.616	0.545	15.273	1.742	0.892	15.415
2.607	0.535	15.270	1.742	0.894	15.426
2.602	0.532	15.293	1.735	0.896	15.416
2.599	0.534	15.311	1.737	0.896	15.431
2.599	0.533	15.308	1.740	0.897	15.451
2.597	0.528	15.320	1.747	0.899	15.463
2.599	0.526	15.330	1.747	0.899	15.464
2.597	0.517	15.323	1.747	0.899	15.462
2.588	0.498	15.272	1.748	0.900	15.474
2.577	0.516	15.291	1.749	0.901	15.484
2.575	0.493	15.253	1.756	0.904	15.546
2.573	0.487	15.238	1.757	0.904	15.550
2.572	0.487	15.234	1.758	0.905	15.559
2.571	0.492	15.270	1.756	0.904	15.547
2.567	0.491	15.263	1.756	0.904	15.547
2.570	0.490	15.272	1.756	0.904	15.547
2.572	0.488	15.270	1.747	0.900	15.466
2.571	0.486	15.271	1.744	0.898	15.440
2.571	0.486	15.272	1.734	0.952	15.586
2.564	0.494	15.273	1.734	0.957	15.553
2.556	0.489	15.252	1.727	0.951	15.565
2.557	0.495	15.282	1.726	0.940	15.568
2.550	0.501	15.278	1.720	0.925	15.580
2.548	0.503	15.306	1.719	0.924	15.557
2.551	0.500	15.276	1.715	0.918	15.605
2.561	0.507	15.310	1.716	0.907	15.613
2.563	0.505	15.318	1.714	0.899	15.622
2.561	0.493	15.267	1.712	0.892	15.618
2.560	0.491	15.263	1.712	0.878	15.579
2.566	0.487	15.262	1.714	0.859	15.549
2.574	0.481	15.273	1.718	0.837	15.603
2.576	0.480	15.252	1.718	0.831	15.611
2.588	0.487	15.287	1.712	0.823	15.628
2.593	0.483	15.274	1.710	0.805	15.571
2.596	0.484	15.259	1.709	0.791	15.581
2.598	0.480	15.248	1.714	0.786	15.583
2.596	0.474	15.236	1.734	0.779	15.573
2.595	0.478	15.240	1.744	0.773	15.530
2.594	0.483	15.280	1.760	0.771	15.618
2.600	0.480	15.282	1.759	0.765	15.595
2.601	0.503	15.281	1.773	0.723	15.557
2.605	0.503	15.267	1.784	0.696	15.558
2.612	0.505	15.151	1.803	0.675	15.584
2.629	0.542	15.231	1.843	0.582	15.489
2.649	0.537	15.246	1.843	0.582	15.489
2.664	0.521	15.145	1.843	0.582	15.489
2.693	0.483	15.055	2.233	0.705	18.767
2.747	0.457	15.135	2.461	0.107	15.431
2.782	0.396	15.084	2.490	0.132	15.557
2.677	0.332	14.199	2.496	0.137	15.400
2.865	0.389	14.780	2.603	0.088	15.414
2.905	0.372	14.739	2.613	0.088	15.352
2.953	0.383	14.784	2.638	0.104	15.315
2.946	0.387	14.621	2.684	0.082	15.292
2.948	0.384	14.605	2.688	0.106	15.294
3.007	0.393	14.679	2.640	0.157	15.233
3.078	0.378	14.765	2.590	0.156	14.912
3.125	0.383	14.648	2.565	0.153	14.938
3.133	0.472	14.448	2.526	0.145	14.806
3.118	0.523	14.369	2.474	0.147	14.754
3.107	0.533	14.300	2.430	0.169	14.632
3.103	0.572	14.231	2.377	0.147	14.665
3.092	0.660	14.223	2.302	0.170	14.732
3.066	0.733	14.162	2.254	0.215	14.932
3.054	0.775	14.276	2.238	0.169	14.982
3.053	0.803	14.485	2.293	-0.054	14.947
3.064	0.827	14.633	2.287	-0.032	14.934
3.093	0.831	14.728	2.283	-0.017	14.907
3.124	0.839	14.760	2.267	-0.015	14.857
3.129	0.841	14.792	2.247	0.022	14.774
3.139	0.866	14.839	2.225	0.019	14.932
3.153	0.875	14.848	2.202	0.152	14.880
3.158	0.867	14.875	2.197	0.198	14.868
3.154	0.842	14.879	2.230	0.151	14.784
3.123	0.842	14.894	2.240	0.108	14.905
3.113	0.822	14.903	2.173	0.040	14.965
3.098	0.815	14.956	2.135	-0.016	14.998
3.056	0.810	14.949	2.135	-0.016	14.998
3.011	0.805	15.002	1.834	-0.014	15.406
2.965	0.791	14.894	1.760	-0.006	15.402
2.954	0.781	14.957	1.751	-0.109	15.499
2.930	0.766	15.026	1.751	-0.148	15.502
2.902	0.760	14.995	1.703	-0.067	15.491
2.891	0.750	14.972	1.695	0.010	15.438
2.868	0.736	15.005	1.638	0.072	15.390
2.857	0.724	15.023	1.584	0.178	15.277
2.853	0.728	15.022	1.612	0.312	15.194
2.855	0.729	15.019	1.641	0.333	15.271
2.851	0.726	15.029	1.638	0.368	15.293
2.847	0.720	15.030	1.670	0.395	15.322
2.845	0.719	15.026	1.709	0.430	15.310
2.835	0.713	14.998	1.738	0.462	15.316
2.830	0.713	14.984	1.747	0.479	15.319
2.829	0.726	15.006	1.764	0.483	15.355
2.828	0.722	15.016	1.758	0.503	15.389
2.827	0.731	15.003	1.758	0.521	15.357
2.820	0.734	14.977	1.775	0.553	15.454
2.828	0.735	15.011	1.775	0.570	15.456
2.828	0.736	15.026	1.778	0.574	15.487
2.821	0.734	14.989	1.787	0.579	15.467
2.809	0.720	14.960	1.801	0.591	15.475
2.811	0.720	14.977	1.809	0.607	15.478
2.803	0.714	14.953	1.818	0.641	15.528
2.803	0.718	14.938	1.822	0.665	15.439
2.798	0.712	14.933	1.818	0.678	15.511
2.804	0.708	15.013	1.820	0.694	15.540
2.805	0.701	15.006	1.817	0.710	15.524
2.794	0.694	14.921	1.824	0.744	15.595
2.785	0.698	14.925	1.831	0.763	15.661
2.789	0.692	14.949	1.835	0.806	15.661
2.782	0.695	14.923	1.835	0.816	15.632
2.788	0.696	14.955	1.834	0.833	15.701
2.787	0.692	14.940	1.832	0.844	15.715
2.788	0.692	14.941	1.827	0.858	15.701
2.791	0.695	14.966	1.825	0.877	15.711
2.794	0.672	14.937	1.825	0.889	15.709
2.789	0.676	14.921	1.828	0.893	15.710
2.785	0.682	14.955	1.831	0.901	15.744
2.789	0.683	14.968	1.836	0.914	15.712
2.790	0.676	14.928	1.841	0.921	15.716
2.787	0.679	14.927	1.853	0.934	15.638
2.784	0.676	14.943	1.868	0.949	15.674
2.785	0.653	14.921	1.886	0.962	15.684
2.792	0.663	14.959	1.870	0.955	15.565
2.786	0.651	14.920	1.856	0.946	15.573
2.785	0.638	14.920	1.851	0.944	15.618
2.785	0.640	14.940	1.848	0.940	15.610
2.784	0.641	14.940	1.849	0.942	15.618
2.777	0.632	14.897	1.847	0.938	15.612
2.775	0.628	14.914	1.836	0.938	15.685
2.774	0.628	14.929	1.829	0.925	15.681
2.773	0.627	14.948	1.819	0.919	15.660
2.773	0.622	14.945	1.813	0.914	15.653
2.771	0.620	14.978	1.808	0.902	15.663
2.773	0.614	14.982	1.809	0.901	15.674
2.775	0.614	14.994	1.807	0.903	15.681
2.779	0.606	14.966	1.808	0.902	15.668
2.776	0.602	14.971	1.798	0.901	15.611
2.768	0.594	14.931	1.799	0.894	15.618
2.767	0.580	14.954	1.795	0.890	15.645
2.764	0.583	14.960	1.796	0.896	15.662
2.757	0.578	14.943	1.795	0.894	15.640
2.753	0.579	14.954	1.802	0.898	15.682
2.758	0.582	15.015	1.798	0.894	15.626
2.758	0.579	14.988	1.807	0.899	15.685
2.751	0.574	14.971	1.811	0.904	15.684
2.755	0.568	14.983	1.814	0.908	15.691
2.762	0.574	15.005	1.815	0.916	15.690
2.762	0.569	14.973	1.819	0.918	15.680
2.765	0.570	14.984	1.823	0.925	15.715
2.765	0.570	14.992	1.828	0.933	15.720
2.769	0.566	14.974	1.825	0.934	15.689
2.770	0.564	14.966	1.818	0.931	15.672
2.767	0.563	14.954	1.814	0.934	15.704
2.771	0.568	14.980	1.814	0.932	15.716
2.772	0.561	14.937	1.811	0.931	15.692
2.774	0.561	14.940	1.805	0.921	15.648
2.776	0.561	14.942	1.794	0.907	15.647
2.777	0.563	14.946	1.790	0.901	15.664
2.779	0.560	14.937	1.789	0.886	15.663
2.779	0.568	14.941	1.791	0.876	15.663
2.779	0.569	14.941	1.797	0.869	15.651
2.784	0.571	14.965	1.802	0.857	15.609
2.787	0.575	14.929	1.809	0.838	15.605
2.784	0.581	14.933	1.810	0.832	15.614
2.780	0.583	14.936	1.813	0.832	15.621
2.782	0.575	14.956	1.812	0.837	15.602
2.784	0.583	14.938	1.810	0.833	15.600
2.781	0.575	14.931	1.809	0.826	15.602
2.779	0.571	14.943	1.810	0.809	15.581
2.783	0.563	14.930	1.819	0.797	15.639
2.781	0.559	14.891	1.824	0.789	15.628
2.776	0.547	14.911	1.832	0.768	15.653
2.762	0.531	14.895	1.845	0.745	15.605
2.740	0.523	14.831	1.854	0.707	15.587
2.711	0.532	14.753	1.858	0.692	15.500
2.697	0.511	14.835	1.866	0.619	15.419
2.677	0.506	14.888	1.873	0.579	15.333
2.674	0.485	14.861	1.875	0.554	15.280
2.660	0.510	14.885	1.890	0.563	15.262
2.641	0.522	14.860	1.899	0.567	15.255
2.634	0.531	14.842	1.913	0.577	15.298
2.617	0.539	14.866	1.922	0.566	15.256
2.601	0.550	14.879	1.943	0.557	15.315
2.567	0.548	14.788	1.958	0.551	15.271
2.536	0.557	14.815	1.963	0.555	15.206
2.502	0.551	14.859	1.974	0.552	15.185
2.470	0.558	14.842	1.986	0.549	15.185
2.447	0.557	14.893	1.998	0.540	15.232
2.420	0.554	14.971	1.997	0.535	15.218
2.409	0.557	14.993	2.004	0.527	15.222
2.392	0.555	14.955	2.016	0.518	15.193
2.379	0.551	15.009	2.026	0.515	15.227
2.372	0.571	15.056	2.023	0.510	15.179
2.364	0.569	15.080	2.023	0.510	15.179
2.360	0.557	15.094	2.023	0.510	15.179
2.352	0.555	15.104	2.060	0.484	15.336
2.328	0.549	14.941	2.065	0.482	15.330
2.343	0.556	15.073	2.049	0.486	15.233
2.330	0.562	15.110	2.041	0.512	15.350
2.335	0.558	15.134	2.033	0.521	15.472
2.353	0.561	15.152	1.992	0.535	15.222
2.380	0.560	15.190	1.981	0.525	15.242
2.391	0.545	15.098	1.976	0.523	15.305
2.375	0.549	15.031	1.973	0.519	15.208
2.377	0.562	15.118	1.961	0.523	15.224
2.372	0.558	15.136	1.965	0.499	15.237
2.364	0.569	15.160	1.965	0.487	15.202
2.352	0.574	15.196	1.967	0.479	15.204
2.345	0.571	15.131	1.970	0.469	15.172
2.331	0.547	15.168	1.976	0.463	15.239
2.331	0.541	15.177	1.989	0.453	15.232
2.328	0.535	15.124	1.996	0.443	15.220
2.327	0.513	15.140	2.013	0.444	15.275
2.321	0.527	15.252	2.029	0.431	15.226
2.320	0.530	15.283	2.033	0.426	15.241
2.320	0.530	15.283	2.047	0.409	15.251
2.320	0.530	15.283	2.052	0.399	15.245
2.320	0.530	15.283	2.059	0.395	15.266
2.320	0.530	15.283	2.066	0.399	15.251
2.320	0.530	15.283	2.078	0.372	15.309
2.320	0.530	15.283	2.081	0.371	15.288
2.320	0.530	15.283	2.087	0.361	15.287
2.320	0.530	15.283	2.101	0.356	15.328
2.320	0.530	15.283	2.104	0.346	15.285
2.320	0.530	15.283	2.102	0.360	15.300
2.320	0.530	15.283	2.105	0.346	15.270
2.320	0.530	15.283	2.108	0.348	15.273
2.320	0.530	15.283	2.109	0.350	15.252
2.320	0.530	15.283	2.110	0.345	15.236
2.320	0.530	15.283	2.110	0.342	15.234
2.320	0.530	15.283	2.109	0.341	15.221
2.320	0.530	15.283	2.100	0.350	15.253
2.320	0.530	15.283	2.100	0.358	15.280
2.320	0.530	15.283	2.108	0.351	15.285
2.320	0.530	15.283	2.106	0.357	15.278
2.320	0.530	15.283	2.100	0.368	15.280
2.320	0.530	15.283	2.106	0.371	15.273
2.320	0.530	15.283	2.112	0.365	15.318
2.320	0.530	15.283	2.117	0.369	15.301
2.320	0.530	15.283	2.119	0.365	15.278
2.320	0.530	15.283	2.122	0.367	15.269
2.320	0.530	15.283	2.126	0.379	15.203
2.352	0.489	14.659	2.119	0.389	15.229
2.352	0.492	14.644	2.114	0.396	15.239
2.353	0.490	14.635	2.115	0.394	15.252
2.356	0.489	14.580	2.118	0.396	15.242
2.357	0.491	14.555	2.114	0.403	15.217
2.481	0.508	15.268	2.108	0.396	15.191
2.489	0.509	15.313	2.100	0.404	15.193
2.533	0.500	15.260	2.098	0.418	15.239
2.564	0.504	15.210	2.088	0.422	15.186
2.585	0.506	15.152	2.088	0.431	15.205
2.602	0.510	15.148	2.089	0.422	15.176
2.645	0.521	15.189	2.078	0.449	15.127
2.669	0.533	15.116	2.046	0.433	15.081
2.692	0.569	15.161	2.028	0.444	15.073
2.716	0.587	15.140	1.992	0.489	14.995
2.757	0.594	15.157	1.951	0.481	14.941
2.774	0.626	15.049	1.919	0.432	14.915
2.791	0.657	15.105	1.890	0.412	14.892
2.810	0.686	15.128	1.886	0.417	14.896
