11.785	-2.771	15.302	-4.629	-3.425	13.673	0.000	
11.549	-3.136	14.846	-4.469	-3.536	13.611	0.033	
11.338	-3.568	14.336	-4.302	-3.632	13.571	0.067	
11.164	-3.929	13.925	-4.137	-3.690	13.523	0.100	
11.036	-4.236	13.590	-3.989	-3.712	13.462	0.133	
10.969	-4.483	13.299	-3.875	-3.678	13.413	0.167	
10.931	-4.639	13.098	-3.804	-3.617	13.341	0.200	
10.909	-4.723	12.968	-3.762	-3.553	13.268	0.233	
10.818	-5.087	12.353	-3.549	-3.612	13.177	0.267	
10.754	-5.333	11.909	-3.391	-3.624	13.079	0.300	
10.718	-5.524	11.533	-3.283	-3.591	12.979	0.333	
10.716	-5.699	11.224	-3.199	-3.547	12.868	0.367	
10.704	-5.822	11.033	-3.131	-3.524	12.731	0.400	
10.734	-5.932	10.917	-3.070	-3.519	12.567	0.433	
10.811	-6.038	10.800	-3.002	-3.516	12.447	0.467	
10.926	-6.062	10.745	-2.924	-3.559	12.325	0.500	
11.089	-6.045	10.703	-2.853	-3.612	12.210	0.533	
11.260	-5.936	10.756	-2.814	-3.640	12.113	0.567	
11.430	-5.851	10.743	-2.795	-3.678	12.023	0.600	
11.570	-5.740	10.750	-2.772	-3.738	12.398	0.633	
11.677	-5.655	10.731	-2.738	-3.842	12.322	0.667	
11.757	-5.597	9.218	-2.670	-3.938	12.326	0.700	
11.843	-5.606	9.118	-2.564	-4.043	12.342	0.733	
13.177	-5.651	9.007	-2.425	-4.174	12.341	0.767	
13.216	-5.741	8.851	-2.264	-4.265	12.393	0.800	
13.212	-5.822	8.724	-2.078	-4.405	12.405	0.833	
13.178	-5.882	8.615	-1.883	-4.498	12.461	0.867	
13.145	-5.963	8.484	-1.692	-4.565	12.536	0.900	
13.104	-6.040	8.348	-1.520	-3.892	12.663	0.933	
13.059	-6.143	8.193	-1.367	-3.911	12.739	0.967	
12.993	-6.230	8.064	-1.226	-4.899	12.830	1.000	
12.929	-6.312	7.930	-1.077	-4.874	12.953	1.033	
12.863	-6.342	7.834	-0.917	-4.887	13.064	1.067	
12.792	-6.356	7.764	-0.752	-4.917	13.190	1.100	
12.737	-6.376	7.699	-0.600	-4.957	13.323	1.133	
12.678	-6.381	7.660	-0.456	-4.997	13.456	1.167	
12.627	-6.396	7.630	-0.333	-5.075	13.529	1.200	
10.914	-6.401	7.629	-0.235	-5.110	13.653	1.233	
10.843	-6.396	7.658	-0.139	-5.166	13.750	1.267	
10.788	-6.392	7.688	-0.057	-5.244	13.821	1.300	
10.737	-6.393	7.722	-0.005	-5.235	14.943	1.333	
10.687	-6.399	7.760	0.026	-5.248	15.048	1.367	
10.635	-6.385	7.822	0.044	-5.261	15.152	1.400	
10.589	-6.375	7.887	0.063	-5.263	15.247	1.433	
10.532	-6.324	10.108	0.081	-5.249	15.373	1.467	
10.490	-6.293	10.219	0.100	-5.256	15.473	1.500	
10.447	-6.253	10.371	0.111	-5.253	15.563	1.533	
10.406	-6.276	10.483	0.111	-5.228	15.632	1.567	
10.367	-6.267	10.663	0.099	-5.185	15.684	1.600	
10.339	-6.301	10.786	0.081	-5.132	15.727	1.633	
10.309	-6.345	10.919	0.064	-5.068	15.761	1.667	
10.274	-6.414	11.027	0.046	-5.004	15.794	1.700	
10.233	-6.484	11.134	0.007	-4.982	15.771	1.733	
10.192	-6.549	11.237	-0.084	-4.938	15.769	1.767	
10.137	-6.592	11.367	-0.230	-4.916	15.735	1.800	
10.069	-6.657	11.466	-0.436	-4.895	15.696	1.833	
10.009	-7.052	11.558	-0.681	-4.858	15.685	1.867	
9.959	-7.152	8.644	-0.938	-4.806	15.704	1.900	
9.899	-7.197	8.705	-1.190	-4.774	15.697	1.933	
9.856	-7.259	8.742	-1.434	-4.736	15.686	1.967	
9.818	-7.315	8.776	-1.670	-4.674	15.697	2.000	
9.782	-7.366	8.806	-1.901	-4.625	15.679	2.033	
9.760	-7.406	8.829	-2.119	-4.323	15.633	2.067	
9.739	-7.461	8.829	-2.326	-4.312	15.556	2.100	
9.710	-7.461	8.863	-2.520	-4.321	15.454	2.133	
9.684	-7.466	8.864	-2.714	-4.339	15.362	2.167	
9.657	-7.461	8.859	-3.305	-4.339	11.404	2.200	
9.639	-7.466	12.527	-3.488	-4.333	11.355	2.233	
9.630	-7.487	12.445	-3.623	-4.327	13.647	2.267	
9.620	-7.482	12.388	-3.699	-3.712	13.590	2.300	
9.617	-7.470	12.326	-3.771	-3.714	13.511	2.333	
9.999	-7.458	12.265	-3.726	-3.725	13.402	2.367	
10.003	-7.402	10.587	-3.671	-3.722	13.281	2.400	
10.032	-7.368	10.475	-3.617	-3.715	13.155	2.433	
10.072	-7.332	10.318	-3.569	-3.720	13.000	2.467	
10.114	-7.313	10.130	-3.524	-3.737	12.816	2.500	
10.157	-7.271	8.687	-3.491	-3.734	12.651	2.533	
10.205	-7.251	8.442	-3.459	-3.731	12.484	2.567	
10.248	-7.219	8.190	-3.432	-3.710	12.342	2.600	
10.289	-7.250	7.861	-3.405	-3.672	12.225	2.633	
10.305	-7.241	9.989	-3.361	-3.626	12.100	2.667	
10.314	-7.226	9.615	-3.310	-3.592	11.946	2.700	
8.686	-7.211	9.239	-3.253	-3.574	11.767	2.733	
