6.278	-3.615	10.929	-0.180	-3.724	2.128	0.000	
6.285	-3.619	10.916	-0.198	-3.693	2.205	0.033	
6.290	-3.593	10.943	-0.222	-3.639	2.308	0.067	
6.304	-3.605	10.937	-0.253	-3.622	2.353	0.100	
6.314	-3.585	10.959	-0.280	-3.640	2.361	0.133	
6.323	-3.573	10.982	-0.309	-3.626	2.394	0.167	
6.331	-3.558	10.997	-0.342	-3.613	2.422	0.200	
6.345	-3.544	11.011	-0.371	-3.608	2.451	0.233	
6.380	-3.534	11.006	-0.394	-3.615	2.500	0.267	
6.407	-3.504	11.025	-0.415	-3.601	2.578	0.300	
6.440	-3.480	11.049	-0.464	-3.557	2.718	0.333	
6.475	-3.469	11.043	-0.513	-3.504	2.895	0.367	
6.503	-3.459	11.037	-0.563	-3.467	3.086	0.400	
6.531	-3.449	11.031	-0.625	-3.385	3.325	0.433	
6.559	-3.439	11.025	-0.680	-3.322	3.537	0.467	
6.580	-3.428	11.018	-0.735	-3.251	3.783	0.500	
6.586	-3.399	11.036	-0.764	-3.200	4.005	0.533	
6.514	-2.650	11.760	-0.894	-2.416	4.679	0.567	
6.434	-1.877	12.505	-1.016	-1.621	5.389	0.600	
6.354	-1.134	13.233	-1.138	-0.805	6.127	0.633	
6.451	-0.313	13.750	-1.254	-0.277	7.167	0.667	
6.548	0.499	14.275	-1.368	0.273	8.228	0.700	
6.629	1.322	14.827	-1.494	0.842	9.310	0.733	
6.705	2.124	15.358	-1.645	1.410	10.429	0.767	
6.780	2.921	15.894	-1.827	1.979	11.576	0.800	
7.039	2.657	15.384	-1.924	1.944	11.903	0.833	
7.298	2.398	14.870	-2.019	1.904	12.189	0.867	
7.556	2.153	14.386	-2.121	1.876	12.465	0.900	
7.814	1.909	13.902	-2.210	1.818	12.679	0.933	
8.072	1.670	13.412	-2.298	1.785	12.915	0.967	
8.340	1.421	12.886	-2.380	1.702	13.063	1.000	
8.620	1.173	12.364	-2.488	1.665	13.257	1.033	
8.974	0.194	11.104	-2.489	0.854	12.946	1.067	
9.330	-0.802	9.811	-2.482	0.053	12.627	1.100	
9.678	-1.767	8.538	-2.476	-0.757	12.273	1.133	
9.851	-2.819	7.438	-2.469	-1.281	11.616	1.167	
10.025	-3.862	6.329	-2.462	-1.826	10.939	1.200	
10.207	-4.922	5.197	-2.438	-2.390	10.241	1.233	
10.387	-5.960	4.085	-2.394	-2.934	9.531	1.267	
10.565	-6.982	3.007	-2.325	-3.493	8.760	1.300	
10.553	-6.950	2.978	-2.337	-3.472	8.742	1.333	
10.547	-6.927	2.959	-2.349	-3.451	8.723	1.367	
10.542	-6.905	2.940	-2.353	-3.410	8.731	1.400	
10.536	-6.882	2.920	-2.359	-3.400	8.722	1.433	
10.530	-6.865	2.906	-2.365	-3.404	8.682	1.467	
10.293	-6.105	4.130	-2.419	-2.821	8.724	1.500	
10.059	-5.384	5.302	-2.474	-2.250	8.776	1.533	
9.833	-4.669	6.479	-2.528	-1.687	8.835	1.567	
9.604	-3.937	7.689	-2.597	-1.122	8.933	1.600	
9.384	-3.228	8.872	-2.666	-0.557	9.073	1.633	
9.170	-2.516	10.063	-2.746	-0.056	9.183	1.667	
8.963	-1.817	11.228	-2.818	0.449	9.331	1.700	
8.764	-1.075	12.395	-2.886	0.925	9.463	1.733	
8.558	-0.302	13.572	-2.959	1.432	9.649	1.767	
8.349	0.437	14.693	-3.037	1.953	9.822	1.800	
8.144	1.152	15.759	-3.134	2.500	10.015	1.833	
7.917	1.907	16.865	-3.226	3.010	10.158	1.867	
7.691	2.649	17.945	-3.326	3.499	10.274	1.900	
7.465	3.387	19.028	-3.417	4.011	10.374	1.933	
7.241	4.107	20.089	-3.496	4.509	10.444	1.967	
7.237	4.111	19.971	-3.525	4.468	10.476	2.000	
7.225	4.134	19.876	-3.535	4.406	10.444	2.033	
7.207	4.156	19.780	-3.531	4.359	10.400	2.067	
7.190	4.179	19.685	-3.511	4.356	10.363	2.100	
7.173	4.179	19.570	-3.484	4.355	10.283	2.133	
7.148	4.187	19.485	-3.454	4.424	10.269	2.167	
7.106	4.220	19.453	-3.425	4.461	10.199	2.200	
7.058	4.212	19.418	-3.401	4.527	10.145	2.233	
7.019	4.160	19.345	-3.371	4.556	10.041	2.267	
6.983	4.119	19.300	-3.336	4.593	9.973	2.300	
6.943	4.123	19.332	-3.294	4.624	9.909	2.333	
6.918	4.091	19.319	-3.252	4.670	9.874	2.367	
6.891	4.067	19.337	-3.202	4.728	9.870	2.400	
6.864	4.048	19.351	-3.165	4.795	9.900	2.433	
6.836	4.046	19.388	-3.141	4.869	9.964	2.467	
6.815	4.027	19.403	-3.120	4.898	9.983	2.500	
6.801	4.007	19.418	-3.106	4.926	10.002	2.533	
6.793	3.988	19.433	-3.103	4.987	10.077	2.567	
6.793	3.946	19.430	-3.108	5.005	10.103	2.600	
6.784	3.944	19.469	-3.126	5.041	10.154	2.633	
6.774	3.947	19.504	-3.133	5.033	10.118	2.667	
7.072	3.114	18.738	-2.982	4.140	9.671	2.700	
7.363	2.280	17.972	-2.837	3.258	9.262	2.733	
7.653	1.465	17.229	-2.686	2.367	8.864	2.767	
7.946	0.638	16.450	-2.537	1.476	8.520	2.800	
8.249	-0.180	15.627	-2.395	0.600	8.207	2.833	
8.561	-1.014	14.772	-2.273	-0.257	7.918	2.867	
8.874	-1.838	13.908	-2.164	-1.107	7.625	2.900	
9.188	-2.646	13.031	-2.050	-1.966	7.341	2.933	
9.495	-3.453	12.154	-1.942	-2.815	7.093	2.967	
9.791	-4.277	11.242	-1.841	-3.652	6.875	3.000	
10.072	-5.095	10.325	-1.759	-4.453	6.714	3.033	
10.330	-5.891	9.433	-1.678	-5.278	6.530	3.067	
