10.208	-7.834	3.710	-0.830	-5.329	6.974	0.000	
10.193	-7.796	3.707	-0.820	-5.350	6.928	0.033	
10.194	-7.798	3.662	-0.811	-5.359	6.885	0.067	
10.194	-7.800	3.625	-0.807	-5.430	6.780	0.100	
10.203	-7.808	3.600	-0.820	-5.464	6.726	0.133	
10.211	-7.816	3.580	-0.834	-5.547	6.622	0.167	
10.217	-7.828	3.567	-0.846	-5.630	6.493	0.200	
10.229	-7.838	3.557	-0.849	-5.696	6.378	0.233	
10.231	-7.816	3.539	-0.851	-5.773	6.219	0.267	
10.232	-7.800	3.525	-0.872	-5.803	6.107	0.300	
10.243	-7.838	3.464	-0.892	-5.828	5.991	0.333	
10.236	-7.832	3.458	-0.901	-5.895	5.821	0.367	
10.238	-7.848	3.425	-0.896	-5.988	5.629	0.400	
10.231	-7.848	3.424	-0.885	-6.081	5.438	0.433	
10.224	-7.848	3.424	-0.874	-6.180	5.251	0.467	
10.217	-7.843	3.418	-0.864	-6.289	5.073	0.500	
10.211	-7.859	3.384	-0.852	-6.378	4.922	0.533	
10.191	-7.848	3.373	-0.849	-6.477	4.780	0.567	
10.170	-7.837	3.362	-0.844	-6.535	4.693	0.600	
10.143	-7.821	3.346	-0.826	-6.614	4.580	0.633	
10.117	-7.821	3.297	-0.807	-6.651	4.522	0.667	
10.093	-7.804	3.233	-0.787	-6.678	4.501	0.700	
10.061	-7.781	3.164	-0.775	-6.715	4.488	0.733	
10.032	-7.779	3.066	-0.752	-6.823	4.397	0.767	
10.002	-7.773	2.963	-0.721	-6.919	4.343	0.800	
9.984	-7.767	2.909	-0.704	-6.984	4.354	0.833	
9.964	-7.755	2.898	-0.688	-7.064	4.332	0.867	
9.943	-7.755	2.896	-0.683	-7.097	4.359	0.900	
9.944	-7.777	2.867	-0.693	-7.135	4.391	0.933	
9.954	-7.794	2.835	-0.702	-7.168	4.418	0.967	
9.962	-7.788	2.831	-0.717	-7.174	4.467	1.000	
9.984	-7.783	2.828	-0.733	-7.202	4.489	1.033	
10.020	-7.783	2.832	-0.741	-7.230	4.511	1.067	
10.047	-7.755	2.858	-0.750	-7.251	4.529	1.100	
10.076	-7.755	2.860	-0.764	-7.252	4.574	1.133	
10.103	-7.733	2.892	-0.772	-7.269	4.587	1.167	
10.121	-7.696	2.956	-0.774	-7.306	4.572	1.200	
10.140	-7.680	2.991	-0.776	-7.338	4.553	1.233	
10.174	-7.670	3.033	-0.789	-7.306	4.617	1.267	
10.202	-7.648	3.064	-0.797	-7.317	4.626	1.300	
10.224	-7.599	3.072	-0.797	-7.323	4.630	1.333	
10.255	-7.560	3.042	-0.804	-7.312	4.667	1.367	
10.280	-7.505	2.998	-0.812	-7.329	4.680	1.400	
10.283	-7.422	2.976	-0.813	-7.339	4.689	1.433	
10.269	-7.323	2.985	-0.813	-7.345	4.694	1.467	
10.259	-7.268	2.938	-0.807	-7.372	4.672	1.500	
10.241	-7.218	2.894	-0.807	-7.377	4.676	1.533	
10.215	-7.168	2.850	-0.808	-7.383	4.681	1.567	
10.192	-7.146	2.782	-0.814	-7.361	4.708	1.600	
10.158	-7.063	2.756	-0.816	-7.388	4.684	1.633	
10.125	-6.975	2.727	-0.823	-7.388	4.684	1.667	
10.104	-6.919	2.630	-0.836	-7.372	4.715	1.700	
10.081	-6.847	2.568	-0.849	-7.334	4.774	1.733	
10.051	-6.769	2.500	-0.856	-7.318	4.806	1.767	
10.028	-6.725	2.413	-0.869	-7.302	4.837	1.800	
10.005	-6.691	2.335	-0.878	-7.328	4.813	1.833	
9.979	-6.614	2.315	-0.885	-7.318	4.849	1.867	
9.965	-6.559	2.315	-0.891	-7.297	4.876	1.900	
9.966	-6.515	2.325	-0.898	-7.281	4.908	1.933	
9.973	-6.472	2.337	-0.893	-7.308	4.885	1.967	
9.978	-6.418	2.386	-0.892	-7.292	4.916	2.000	
9.990	-6.369	2.440	-0.891	-7.270	4.944	2.033	
10.008	-6.331	2.504	-0.891	-7.265	4.940	2.067	
10.032	-6.299	2.574	-0.884	-7.286	4.913	2.100	
10.061	-6.290	2.662	-0.877	-7.281	4.909	2.133	
10.089	-6.281	2.796	-0.863	-7.281	4.910	2.167	
10.126	-6.278	2.984	-0.855	-7.276	4.907	2.200	
10.160	-6.265	3.209	-0.855	-7.271	4.903	2.233	
10.194	-6.268	3.447	-0.854	-7.266	4.898	2.267	
10.232	-6.261	3.723	-0.853	-7.240	4.922	2.300	
10.262	-6.232	4.027	-0.852	-7.213	4.945	2.333	
10.296	-6.189	4.359	-0.857	-7.192	4.926	2.367	
10.330	-6.135	4.683	-0.870	-7.170	4.907	2.400	
9.891	-5.078	5.917	-0.853	-6.022	5.585	2.433	
9.443	-4.050	7.092	-0.856	-4.808	6.373	2.467	
8.991	-3.024	8.232	-0.849	-3.653	7.082	2.500	
8.525	-1.971	9.384	-0.835	-2.508	7.801	2.533	
8.049	-0.919	10.500	-0.822	-1.340	8.583	2.567	
7.568	0.132	11.579	-0.809	-0.172	9.365	2.600	
7.091	1.160	12.595	-0.796	0.987	10.155	2.633	
6.665	1.597	13.140	-0.721	1.410	10.712	2.667	
6.241	2.006	13.623	-0.639	1.838	11.267	2.700	
5.832	2.405	14.072	-0.558	2.240	11.797	2.733	
5.430	2.859	14.559	-0.476	2.642	12.328	2.767	
5.043	3.285	14.986	-0.396	3.058	12.889	2.800	
4.678	3.700	15.380	-0.320	3.494	13.474	2.833	
4.325	4.087	15.704	-0.239	3.880	14.018	2.867	
3.971	4.523	16.070	-0.146	4.261	14.567	2.900	
4.084	3.967	15.516	-0.074	3.500	14.391	2.933	
4.215	3.399	14.968	-0.002	2.756	14.209	2.967	
4.379	2.830	14.419	0.065	2.008	14.026	3.000	
4.583	2.250	13.845	0.126	1.265	13.837	3.033	
4.812	1.744	13.331	0.188	0.545	13.635	3.067	
5.037	1.297	12.886	0.256	-0.196	13.407	3.100	
5.269	0.845	12.442	0.326	-0.911	13.201	3.133	
5.451	0.997	12.453	0.333	-0.911	13.202	3.167	
5.618	1.182	12.518	0.333	-0.892	13.227	3.200	
5.779	1.349	12.558	0.340	-0.887	13.224	3.233	
5.957	1.459	12.522	0.353	-0.887	13.225	3.267	
6.148	1.604	12.500	0.368	-0.863	13.247	3.300	
6.353	1.793	12.484	0.382	-0.820	13.294	3.333	
6.558	1.996	12.455	0.391	-0.728	13.383	3.367	
6.770	2.161	12.376	0.394	-0.640	13.433	3.400	
7.003	2.336	12.290	0.391	-0.533	13.508	3.433	
7.243	2.568	12.238	0.394	-0.464	13.533	3.467	
7.453	2.842	12.231	0.391	-0.353	13.604	3.500	
7.623	3.116	12.221	0.382	-0.222	13.698	3.533	
7.776	3.314	12.150	0.373	-0.129	13.742	3.567	
7.928	3.505	12.082	0.357	-0.017	13.811	3.600	
8.068	3.707	12.006	0.335	0.104	13.871	3.633	
8.211	3.867	11.883	0.306	0.226	13.931	3.667	
8.338	4.074	11.801	0.290	0.305	13.945	3.700	
8.452	4.280	11.718	0.274	0.418	14.014	3.733	
8.547	4.488	11.633	0.246	0.558	14.098	3.767	
8.608	4.697	11.545	0.224	0.628	14.079	3.800	
8.644	4.866	11.447	0.201	0.691	14.063	3.833	
8.668	4.989	11.304	0.184	0.732	14.028	3.867	
8.675	5.128	11.146	0.166	0.776	14.030	3.900	
8.662	5.256	10.996	0.143	0.839	14.057	3.933	
8.629	5.351	10.832	0.112	0.878	14.062	3.967	
8.591	5.395	10.628	0.087	0.880	14.017	4.000	
8.545	5.447	10.458	0.069	0.881	13.974	4.033	
8.498	5.494	10.290	0.045	0.915	13.984	4.067	
8.459	5.491	10.086	0.020	0.930	13.969	4.100	
8.410	5.508	9.945	-0.006	0.926	13.930	4.133	
8.360	5.520	9.808	-0.031	0.936	13.919	4.167	
8.326	5.491	9.626	-0.063	0.966	13.932	4.200	
8.297	5.480	9.469	-0.094	0.981	13.917	4.233	
8.275	5.463	9.316	-0.120	0.958	13.853	4.267	
8.251	5.450	9.201	-0.159	0.968	13.841	4.300	
8.232	5.432	9.091	-0.197	0.970	13.796	4.333	
8.201	5.434	9.045	-0.234	0.971	13.751	4.367	
8.175	5.411	9.021	-0.266	0.953	13.681	4.400	
8.157	5.365	8.975	-0.297	0.950	13.641	4.433	
8.145	5.332	8.961	-0.328	0.970	13.621	4.467	
8.137	5.317	8.973	-0.353	0.965	13.582	4.500	
8.137	5.279	8.964	-0.379	0.956	13.546	4.533	
8.121	5.271	9.010	-0.398	0.929	13.486	4.567	
8.097	5.254	9.064	-0.425	0.915	13.454	4.600	
8.067	5.231	9.121	-0.445	0.896	13.428	4.633	
8.036	5.208	9.179	-0.471	0.882	13.396	4.667	
8.006	5.185	9.237	-0.492	0.843	13.344	4.700	
7.974	5.181	9.320	-0.513	0.825	13.317	4.733	
7.948	5.176	9.404	-0.539	0.820	13.319	4.767	
7.929	5.176	9.485	-0.559	0.816	13.321	4.800	
7.889	5.190	9.595	-0.580	0.787	13.302	4.833	
7.865	5.167	9.653	-0.595	0.752	13.289	4.867	
7.842	5.149	9.707	-0.616	0.737	13.300	4.900	
7.810	5.150	9.787	-0.631	0.689	13.257	4.933	
7.786	5.137	9.836	-0.639	0.636	13.219	4.967	
7.771	5.112	9.856	-0.660	0.640	13.255	5.000	
7.763	5.086	9.877	-0.687	0.635	13.257	5.033	
7.784	5.030	9.843	-0.714	0.625	13.263	5.067	
7.805	5.007	9.824	-0.739	0.644	13.285	5.100	
7.855	4.953	9.750	-0.758	0.631	13.254	5.133	
7.903	4.922	9.697	-0.771	0.631	13.253	5.167	
7.951	4.909	9.671	-0.796	0.660	13.267	5.200	
8.010	4.837	9.571	-0.828	0.670	13.256	5.233	
8.060	4.772	9.504	-0.848	0.661	13.221	5.267	
8.107	4.711	9.477	-0.873	0.670	13.210	5.300	
8.178	4.630	9.470	-0.904	0.717	13.249	5.333	
8.274	4.551	9.503	-0.948	0.776	13.279	5.367	
